feature,mean_importance
48_NeuralNetwork_prediction,-0.018192006990378484
25_LightGBM_GoldenFeatures_prediction,-0.008379301181324883
88_NeuralNetwork_prediction,-0.00790861834346659
32_RandomForest_prediction,-0.006791113774498547
63_NearestNeighbors_prediction,-0.006195870501091494
59_NearestNeighbors_prediction,-0.006191311201896
8_Default_NeuralNetwork_prediction,-0.0061844920206055145
60_NearestNeighbors_prediction,-0.004817722793221457
84_ExtraTrees_prediction,-0.00442221125711435
57_NearestNeighbors_prediction,-0.0043836066019864225
35_RandomForest_prediction,-0.004345122188477113
61_NearestNeighbors_prediction,-0.0032126391882226326
62_NearestNeighbors_prediction,-0.0030949336268039085
98_LightGBM_GoldenFeatures_SelectedFeatures_prediction,-0.0028711063827674852
female,-0.0028641018880336544
102_ExtraTrees_prediction,-0.0027130067441401007
82_NeuralNetwork_prediction,-0.002419403362019312
72_LightGBM_GoldenFeatures_prediction,-0.002173459049942883
49_NeuralNetwork_prediction,-0.00216179194293733
43_ExtraTrees_prediction,-0.0017181735843855516
11_Default_NearestNeighbors_prediction,-0.0016711494053702758
married,-0.0013838817641216306
89_DecisionTree_prediction,-0.0011549891848193106
53_NeuralNetwork_prediction,-0.0008816906599356189
58_NearestNeighbors_prediction,-0.000868578505053863
3_DecisionTree_prediction,-0.0007625790340935357
5_Linear_prediction,-0.0004614514005391701
90_DecisionTree_prediction,-0.00032979872842133775
105_DecisionTree_prediction,0.00041908323594717076
83_ExtraTrees_prediction,0.0005795580211448437
91_DecisionTree_prediction,0.0008527629909920176
51_NeuralNetwork_prediction,0.001347879584504308
99_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.002001451354709505
77_NeuralNetwork_prediction,0.0021699647911448184
73_LightGBM_GoldenFeatures_prediction,0.0022876592203296296
104_DecisionTree_prediction,0.0025187634767614097
100_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.0032876222171988045
4_DecisionTree_prediction,0.004041230987120681
exper,0.004114136336460761
54_NeuralNetwork_prediction,0.0041631486952598
2_DecisionTree_prediction,0.004470769097980165
tenure,0.004864090307930469
44_ExtraTrees_prediction,0.005321826212704139
educ,0.005736982401504753
93_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.006721663195093819
41_ExtraTrees_prediction,0.007271879178278895
81_ExtraTrees_prediction,0.007978794426297963
52_NeuralNetwork_prediction,0.00873028662684967
34_RandomForest_prediction,0.00890292458902422
97_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.009003045325442115
38_RandomForest_prediction,0.009643268461399646
65_Xgboost_GoldenFeatures_SelectedFeatures_BoostOnErrors_prediction,0.011282689258572055
65_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.012904991607727245
85_RandomForest_prediction,0.013676348054023513
47_ExtraTrees_prediction,0.014089433953311681
64_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.015429576477242723
79_RandomForest_prediction,0.01696231554334504
76_RandomForest_prediction,0.019512365148447876
87_ExtraTrees_prediction,0.020276282700269332
25_LightGBM_prediction,0.021986480243949467
78_RandomForest_prediction,0.02259530157076046
14_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.023694001042170187
101_RandomForest_prediction,0.025286505334000765
68_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.0286834294674533
25_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.030649683862558796
95_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.03339413901372401
80_ExtraTrees_prediction,0.03514953702158359
Ensemble_prediction,0.03564890000889585
96_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.0390281521452821
69_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.04146878134207856
37_RandomForest_prediction,0.042749529465122206
94_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.04363233598672356
92_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.07373815679304759
