feature,mean_importance
exper_ratio_tenure,-0.009161342979093
educ,-0.005946839502565859
female_sum_educ,-0.005703105927762497
female_ratio_exper,-0.0029196520328448883
female,-0.0024111222979123492
female_multiply_educ,-0.0020149290139706453
married,0.0
educ_ratio_female,0.00018945821543338016
female_ratio_educ,0.0012138996281457093
married_sum_educ,0.007515744423639448
tenure,0.02968750443976089
married_diff_female,0.03733428825588886
tenure_sum_educ,0.04695531827823304
educ_diff_female,0.06699354082100405
exper,0.07426391815401166
