feature,mean_importance
educ,-0.0029748204007825074
female_ratio_exper,-0.0014949026143969868
married,-0.0004985520331600157
educ_ratio_female,-0.0002271983389473542
female_multiply_educ,-8.766144545846455e-06
married_sum_educ,0.011158918726790168
exper_ratio_tenure,0.012539349870201754
female,0.012860067132874953
female_sum_educ,0.015247788983696952
female_ratio_educ,0.028954672338204524
tenure,0.051474926460787815
educ_diff_female,0.05228321226738895
married_diff_female,0.11168920823957676
exper,0.11174859629070577
tenure_sum_educ,0.20555067282150802
