feature,mean_importance
104_DecisionTree_prediction,-0.029050043319729657
2_DecisionTree_prediction,-0.02735290527275277
35_RandomForest_prediction,-0.019622199285114807
93_Xgboost_GoldenFeatures_SelectedFeatures_prediction,-0.01569878215034335
90_DecisionTree_prediction,-0.014542646130182024
72_LightGBM_GoldenFeatures_prediction,-0.012300148046266713
78_RandomForest_prediction,-0.011726772235624693
25_LightGBM_GoldenFeatures_SelectedFeatures_prediction,-0.010039947379239333
4_DecisionTree_prediction,-0.009375491010847536
92_Xgboost_GoldenFeatures_SelectedFeatures_prediction,-0.008672010001001096
41_ExtraTrees_prediction,-0.00743429697909811
63_NearestNeighbors_prediction,-0.007406432072777569
8_Default_NeuralNetwork_prediction,-0.006399122681295799
88_NeuralNetwork_prediction,-0.0062382580304330745
80_ExtraTrees_prediction,-0.006175054486094955
51_NeuralNetwork_prediction,-0.004631996269919591
98_LightGBM_GoldenFeatures_SelectedFeatures_prediction,-0.004002241626699899
59_NearestNeighbors_prediction,-0.003010851055660324
91_DecisionTree_prediction,-0.002893378885088382
60_NearestNeighbors_prediction,-0.002281732020022009
101_RandomForest_prediction,-0.0007748205758840943
11_Default_NearestNeighbors_prediction,-0.0001711070790428093
105_DecisionTree_prediction,-9.419498107802183e-05
47_ExtraTrees_prediction,6.540488099210373e-05
73_LightGBM_GoldenFeatures_prediction,8.419859277688512e-05
97_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.00035663792373544776
87_ExtraTrees_prediction,0.0006755909767598544
32_RandomForest_prediction,0.0008231779148149765
102_ExtraTrees_prediction,0.0011210893758657136
43_ExtraTrees_prediction,0.004380807236697504
married,0.005565886256630281
83_ExtraTrees_prediction,0.005567222561451401
37_RandomForest_prediction,0.008498302545786906
62_NearestNeighbors_prediction,0.008842699574715451
exper,0.009035425880070502
85_RandomForest_prediction,0.009102544393903577
25_LightGBM_prediction,0.011738931168030676
79_RandomForest_prediction,0.013063637195636201
49_NeuralNetwork_prediction,0.01469908209369466
94_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.021099748523988892
69_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.033123931237648375
52_NeuralNetwork_prediction,0.0356710441140826
99_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.03574178682511573
84_ExtraTrees_prediction,0.03638232742267561
44_ExtraTrees_prediction,0.038301050534707934
34_RandomForest_prediction,0.043771782044408424
95_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.04698732075066512
54_NeuralNetwork_prediction,0.04714127250270043
tenure,0.05019925300340635
53_NeuralNetwork_prediction,0.052602153073296465
65_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.05466626174777632
77_NeuralNetwork_prediction,0.05639296723071731
38_RandomForest_prediction,0.06159148005264779
65_Xgboost_GoldenFeatures_SelectedFeatures_BoostOnErrors_prediction,0.07344623663076068
64_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.07805881068248932
5_Linear_prediction,0.0794726176890849
48_NeuralNetwork_prediction,0.08008939932901972
76_RandomForest_prediction,0.09148649993901092
57_NearestNeighbors_prediction,0.09544675642546052
educ,0.10164762133897702
81_ExtraTrees_prediction,0.10700040675973133
female,0.10722698913721222
3_DecisionTree_prediction,0.10845717107484157
25_LightGBM_GoldenFeatures_prediction,0.11737941031619743
58_NearestNeighbors_prediction,0.11831390946178104
61_NearestNeighbors_prediction,0.15251221090020028
68_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.1566884034233462
Ensemble_prediction,0.16747331561368958
96_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.16790278702025763
14_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.18891051924591593
100_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.21433519049605385
89_DecisionTree_prediction,0.23717913248271022
82_NeuralNetwork_prediction,0.3548468989172638
