feature,mean_importance
female_multiply_educ,0.0
educ_ratio_female,0.0
female_ratio_exper,0.0015099378892978299
female_sum_educ,0.0016907416823361832
exper_ratio_tenure,0.0027037464479224395
married,0.0036646168863948116
educ,0.01571124555841723
married_sum_educ,0.02167509010662281
female,0.02329504992560627
tenure,0.03789370701070451
female_ratio_educ,0.03971456671414393
married_diff_female,0.06505360801546936
exper,0.06778689611889258
tenure_sum_educ,0.07661451354863547
educ_diff_female,0.18430257464759958
