feature,mean_importance
101_RandomForest_prediction,-0.02794304739184863
47_ExtraTrees_prediction,-0.027051874535565457
63_NearestNeighbors_prediction,-0.014126717803923739
95_Xgboost_GoldenFeatures_SelectedFeatures_prediction,-0.013179298882514501
11_Default_NearestNeighbors_prediction,-0.012341071532407733
79_RandomForest_prediction,-0.010473376091694787
61_NearestNeighbors_prediction,-0.010323128535952918
52_NeuralNetwork_prediction,-0.007130675626685989
tenure,-0.005242403625489755
78_RandomForest_prediction,-0.0042026811320039935
89_DecisionTree_prediction,-0.003958645856268261
85_RandomForest_prediction,-0.003513067212349297
83_ExtraTrees_prediction,-0.0032024765923131414
65_Xgboost_GoldenFeatures_SelectedFeatures_prediction,-0.003114637390349495
92_Xgboost_GoldenFeatures_SelectedFeatures_prediction,-0.0031068585329445675
2_DecisionTree_prediction,-0.002583848817880785
35_RandomForest_prediction,-0.0014940292256149235
94_Xgboost_GoldenFeatures_SelectedFeatures_prediction,-0.0012030234688116038
51_NeuralNetwork_prediction,-0.0011833017039971194
104_DecisionTree_prediction,-0.0010814543574570567
76_RandomForest_prediction,-0.0005452452987272371
58_NearestNeighbors_prediction,-0.0005265867186645679
82_NeuralNetwork_prediction,-0.0005107838050259162
60_NearestNeighbors_prediction,-0.0001896887704532002
25_LightGBM_GoldenFeatures_prediction,0.0
3_DecisionTree_prediction,0.0
87_ExtraTrees_prediction,0.0
62_NearestNeighbors_prediction,0.0
14_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.0
65_Xgboost_GoldenFeatures_SelectedFeatures_BoostOnErrors_prediction,0.0
married_sum_educ,0.0
96_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.0
64_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.0
105_DecisionTree_prediction,0.0
97_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.0
68_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.0
73_LightGBM_GoldenFeatures_prediction,0.0
69_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.0
84_ExtraTrees_prediction,0.0
38_RandomForest_prediction,0.0
72_LightGBM_GoldenFeatures_prediction,0.0
80_ExtraTrees_prediction,0.0
98_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.0
48_NeuralNetwork_prediction,0.0
100_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.0
female_ratio_educ,0.0
99_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.0
102_ExtraTrees_prediction,0.0
married_diff_female,0.0
44_ExtraTrees_prediction,0.0
49_NeuralNetwork_prediction,0.0
25_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.0
91_DecisionTree_prediction,0.0
educ_diff_female,0.0
81_ExtraTrees_prediction,0.0004643674001010512
88_NeuralNetwork_prediction,0.0007723018596784037
tenure_sum_educ,0.0007930491363936198
41_ExtraTrees_prediction,0.0009024269696471299
59_NearestNeighbors_prediction,0.0014539903563353773
54_NeuralNetwork_prediction,0.0014554530630752627
77_NeuralNetwork_prediction,0.0014748699750149585
93_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.002347075301343238
57_NearestNeighbors_prediction,0.0026536767793051254
25_LightGBM_prediction,0.0032592766008724405
8_Default_NeuralNetwork_prediction,0.0033558173754466127
Ensemble_prediction,0.003806654678553301
90_DecisionTree_prediction,0.004584826220573435
53_NeuralNetwork_prediction,0.0047085217249551725
43_ExtraTrees_prediction,0.00519832144212049
5_Linear_prediction,0.008692841521176243
32_RandomForest_prediction,0.009312786929406536
37_RandomForest_prediction,0.009695444293473198
exper,0.010203846364041013
4_DecisionTree_prediction,0.01021567581022731
34_RandomForest_prediction,0.01058091216682413
