feature,mean_importance
2_DecisionTree_prediction,-0.013677307991484389
89_DecisionTree_prediction,-0.013005828453952173
105_DecisionTree_prediction,-0.012595581734419926
104_DecisionTree_prediction,-0.01181744378360019
32_RandomForest_prediction,-0.005736745374615682
35_RandomForest_prediction,-0.004431772923939037
43_ExtraTrees_prediction,-0.0025880056112973283
85_RandomForest_prediction,-0.002298648286484584
82_NeuralNetwork_prediction,-0.0020250616448963974
72_LightGBM_GoldenFeatures_prediction,-0.0017141830257785707
exper,-0.0016705719042599432
44_ExtraTrees_prediction,-0.0016491878863904574
25_LightGBM_prediction,-0.0011688817658973116
101_RandomForest_prediction,-0.0009280307459748283
81_ExtraTrees_prediction,-0.0006965924147934955
77_NeuralNetwork_prediction,-0.0005967962642132729
84_ExtraTrees_prediction,-0.0005910068324782358
41_ExtraTrees_prediction,-0.00047593864430337527
8_Default_NeuralNetwork_prediction,-0.00025268129004145655
59_NearestNeighbors_prediction,-9.158428277333818e-06
34_RandomForest_prediction,3.0604044860016445e-05
88_NeuralNetwork_prediction,7.725847649318052e-05
80_ExtraTrees_prediction,0.00011579251145628078
37_RandomForest_prediction,0.000154402309761692
102_ExtraTrees_prediction,0.0001720872905802695
49_NeuralNetwork_prediction,0.0003135571413329652
62_NearestNeighbors_prediction,0.0006440301676087668
58_NearestNeighbors_prediction,0.0007604206659500345
57_NearestNeighbors_prediction,0.0008139411859202861
52_NeuralNetwork_prediction,0.0010153711916420338
11_Default_NearestNeighbors_prediction,0.0011610602385434764
83_ExtraTrees_prediction,0.0012529557759998421
98_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.0015932511481862922
87_ExtraTrees_prediction,0.0016618033026132295
73_LightGBM_GoldenFeatures_prediction,0.0019199970462488336
38_RandomForest_prediction,0.001929409678597538
25_LightGBM_GoldenFeatures_prediction,0.0020568441675888893
47_ExtraTrees_prediction,0.0021616013349548212
99_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.002610557953752335
54_NeuralNetwork_prediction,0.0027772911175385937
3_DecisionTree_prediction,0.002921596222523881
93_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.0029539119356881915
91_DecisionTree_prediction,0.004200676655837588
Ensemble_prediction,0.00442429390064647
100_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.004513209123070827
48_NeuralNetwork_prediction,0.004833261681327761
78_RandomForest_prediction,0.0048637047119877595
92_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.004969758960455683
94_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.0050894358981575126
79_RandomForest_prediction,0.0052209608375795025
61_NearestNeighbors_prediction,0.005282175875231432
60_NearestNeighbors_prediction,0.006078897260204585
51_NeuralNetwork_prediction,0.007585494955541017
4_DecisionTree_prediction,0.008205443297443127
63_NearestNeighbors_prediction,0.00882148240334144
5_Linear_prediction,0.008890352329890595
95_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.009583543583300025
25_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.009931406558463762
53_NeuralNetwork_prediction,0.010054171584562187
14_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.01017778043509825
76_RandomForest_prediction,0.012172114159124291
97_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.015449604839918595
90_DecisionTree_prediction,0.015704034488677233
65_Xgboost_GoldenFeatures_SelectedFeatures_BoostOnErrors_prediction,0.019152097444740335
68_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.020684326150837817
married,0.02123240128665811
69_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.026874426912130246
65_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.027764247828154807
64_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.02785450686199493
96_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.02849390018489395
female,0.04436650885620082
educ,0.09170433823815231
tenure,0.1260756157010675
