feature,mean_importance
exper_ratio_tenure,-0.006537111703894372
female_multiply_educ,-0.00031398120299921397
female,-0.00015340839671966754
married,0.0006887759203342281
educ_ratio_female,0.0010743887785891193
female_sum_educ,0.0030345309135320743
female_ratio_exper,0.005924026272418881
married_sum_educ,0.02055188827557808
educ,0.053504630581483005
female_ratio_educ,0.06174969220111755
tenure,0.06657964897371704
married_diff_female,0.07265700347580181
exper,0.12944694000221107
tenure_sum_educ,0.2294454778266118
educ_diff_female,0.25458088023062075
