feature,mean_importance
female_ratio_exper,-0.004205782418428811
married,0.0
female,0.0
female_multiply_educ,0.0003299627584183118
educ_ratio_female,0.00044002569787423564
female_sum_educ,0.0028005184072384002
exper_ratio_tenure,0.0029931609571838937
married_sum_educ,0.010121780613461667
female_ratio_educ,0.014582203685738565
educ,0.03266736061929258
married_diff_female,0.035907689524020306
tenure,0.044844057744506505
exper,0.05350583968956073
tenure_sum_educ,0.08567450821399554
educ_diff_female,0.15854414953461599
